,ID,Entrez ID,Gene Name,Geneset Name,Geneset Link
62,4310,2643,GCH1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
63,4311,4973,OLR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
64,4312,5732,PTGER2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
65,4313,1441,CSF3R,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
66,4314,4609,MYC,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
67,4315,5970,RELA,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
68,4316,7130,TNFAIP6,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
69,4317,3575,IL7R,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
70,4318,3606,IL18,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
71,4319,2550,GABBR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
72,4320,3732,CD82,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
73,4321,8744,TNFSF9,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
74,4322,10316,NMUR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
75,4323,3560,IL2RB,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
76,4324,7096,TLR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
77,4325,1902,LPAR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
78,4326,3656,IRAK2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
79,4327,8767,RIPK2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
80,4328,4323,MMP14,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
81,4329,5027,P2RX7,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
82,4330,4891,SLC11A2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
83,4331,6402,SELL,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
84,4332,5029,P2RY2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
85,4333,19,ABCA1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
86,4334,2867,FFAR2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
87,4335,60675,PROK2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
88,4336,2773,GNAI3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
89,4337,6869,TACR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
90,4338,6541,SLC7A1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
91,4339,1026,CDKN1A,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
92,4340,1536,CYBB,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
93,4341,7076,TIMP1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
94,4342,1839,HBEGF,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
95,4343,8578,SCARF1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
96,4344,10148,EBI3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
97,4345,4792,NFKBIA,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
98,4346,6717,SRI,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
99,4347,6542,SLC7A2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
100,4348,6361,CCL17,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
101,4349,7098,TLR3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
102,4350,187,APLNR,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
103,4351,9180,OSMR,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
104,4352,3587,IL10RA,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
105,4353,5663,PSEN1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
106,4354,1880,GPR183,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
107,4355,490,ATP2B1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
108,4356,7133,TNFRSF1B,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
109,4357,7439,BEST1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
110,4358,2719,GPC3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
111,4359,6324,SCN1B,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
112,4360,91,ACVR1B,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
113,4361,3249,HPN,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
114,4362,10507,SEMA4D,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
115,4363,1316,KLF6,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
116,4364,962,CD48,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
117,4365,10663,CXCR6,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
118,4366,6506,SLC1A2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
119,4367,2811,GP1BA,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
120,4368,6892,TAPBP,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
121,4369,6004,RGS16,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
122,4370,6504,SLAMF1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
123,4371,3932,LCK,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
124,4372,3091,HIF1A,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
125,4373,196,AHR,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
126,4374,9111,NMI,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
127,4375,391,RHOG,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
128,4376,7162,TPBG,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
129,4377,10886,NPFFR2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
130,4378,3454,IFNAR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
131,4379,23308,ICOSLG,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
132,4380,10125,RASGRP1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
133,4381,8519,IFITM1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
134,4382,3759,KCNJ2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
135,4383,4061,LY6E,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
136,4384,8809,IL18R1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
137,4385,3586,IL10,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
138,4386,3738,KCNA3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
139,4387,3037,HAS2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
140,4388,131566,DCBLD2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
141,4389,27074,LAMP3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
142,4390,7432,VIP,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
143,4391,970,CD70,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
144,4392,5996,RGS1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
145,4393,1317,SLC31A1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
146,4394,11047,ADRM1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
147,4395,10242,KCNMB2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
148,4396,5054,SERPINE1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
149,4397,4084,MXD1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
150,4398,558,AXL,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
151,4399,4210,MEFV,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
152,4400,5817,PVR,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
153,4401,6369,CCL24,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
154,4402,5142,PDE4B,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
155,4403,3937,LCP2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
156,4404,10630,PDPN,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
157,4405,3665,IRF7,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
158,4406,4233,MET,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
159,4407,488,ATP2A2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
160,4408,1318,SLC31A2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
161,4409,7855,FZD5,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
162,4410,3678,ITGA5,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
163,4411,166929,SGMS2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
164,4412,8685,MARCO,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
165,4413,929,CD14,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
166,4414,5610,EIF2AK2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
167,4415,6098,ROS1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
168,4416,27032,ATP2C1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
169,4417,4693,NDP,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
170,4418,7832,BTG2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
171,4419,4481,MSR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
172,4420,5791,PTPRE,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
173,4421,255488,RNF144B,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
174,4422,5099,PCDH7,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
175,4423,8877,SPHK1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
176,4424,8807,IL18RAP,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
177,4425,64108,RTP4,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
178,4426,5894,RAF1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
179,4427,9435,CHST2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
180,4428,3690,ITGB3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
181,4429,23095,KIF1B,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
182,4430,6401,SELE,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
183,4431,64127,NOD2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
184,4432,728,C5AR1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
185,4433,2014,EMP3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
186,4434,23601,CLEC5A,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
187,4435,6870,TACR3,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
188,4436,8671,SLC4A4,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
189,4437,4224,MEP1A,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
190,4438,55829,SELENOS,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
191,4439,4049,LTA,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
192,4440,23533,PIK3R5,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
193,4441,23166,STAB1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
194,4442,3659,IRF1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
195,4443,3386,ICAM4,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
196,4444,5025,P2RX4,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
197,4445,10006,ABI1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
198,4446,6376,CX3CL1,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
199,4447,9153,SLC28A2,HALLMARK_INFLAMMATORY_RESPONSE,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
0,4448,1543,CYP1A1,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
1,4449,2184,FAH,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
2,4450,51181,DCXR,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
3,4451,1544,CYP1A2,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
4,4452,2940,GSTA3,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
5,4453,1573,CYP2J2,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
6,4454,1593,CYP27A1,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
7,4455,126,ADH1C,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
8,4456,7358,UGDH,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
9,4457,435,ASL,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
10,4458,1728,NQO1,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
11,4459,211,ALAS1,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
12,4460,2948,GSTM4,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
13,4461,1562,CYP2C18,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
14,4462,5805,PTS,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
15,4463,1528,CYB5A,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
16,4464,8309,ACOX2,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
17,4465,2052,EPHX1,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
18,4466,3931,LCAT,HALLMARK_XENOBIOTIC_METABOLISM,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM
